300.;28.00;1.00;27229.0;-314.8;20432.3
300.;29.00;1.00;26910.7;-283.9;21520.7
300.;30.00;1.00;26573.0;-256.3;22583.7
300.;31.00;1.00;26217.5;-232.1;23620.5
300.;32.00;1.00;25845.8;-211.1;24630.4
300.;33.00;1.00;25459.5;-193.5;25613.0
300.;34.00;1.00;25060.0;-178.9;26567.8
300.;35.00;1.00;24648.9;-167.5;27494.7
300.;36.00;1.00;24227.5;-159.1;28393.5
300.;37.00;1.00;23797.3;-153.6;29264.4
300.;38.00;1.00;23359.5;-150.9;30107.3
300.;39.00;1.00;22915.4;-150.8;30922.5
300.;40.00;1.00;22466.1;-153.2;31710.4
300.;41.00;1.00;22012.8;-158.0;32471.3
300.;42.00;1.00;21556.4;-164.9;33205.6
300.;43.00;1.00;21097.8;-173.9;33913.9
300.;44.00;1.00;20638.0;-184.6;34596.8
300.;45.00;1.00;20177.7;-197.1;35254.8
300.;46.00;1.00;19717.7;-211.0;35888.6
300.;47.00;1.00;19258.7;-226.2;36498.9
300.;48.00;1.00;18801.1;-242.6;37086.4
300.;49.00;1.00;18345.7;-259.9;37651.8
300.;50.00;1.00;17892.7;-278.0;38195.8
300.;51.00;1.00;17442.8;-296.7;38719.2
300.;52.00;1.00;16996.1;-315.7;39222.9
300.;53.00;1.00;16553.2;-335.1;39707.5
300.;54.00;1.00;16114.1;-354.4;40173.9
300.;55.00;1.00;15679.1;-373.7;40622.9
300.;56.00;1.00;15248.4;-392.7;41055.3
300.;57.00;1.00;14822.1;-411.2;41471.9
300.;58.00;1.00;14400.2;-429.1;41873.5
300.;59.00;1.00;13982.7;-446.2;42260.9
300.;60.00;1.00;13569.6;-462.4;42634.9
300.;61.00;1.00;13160.7;-477.4;42996.3
300.;62.00;1.00;12755.9;-491.1;43345.8
300.;63.00;1.00;12355.1;-503.4;43684.2
300.;64.00;1.00;11957.9;-514.1;44012.2
300.;65.00;1.00;11564.0;-523.2;44330.4
300.;66.00;1.00;11173.2;-530.4;44639.5
300.;67.00;1.00;10785.0;-535.8;44940.1
300.;68.00;1.00;10399.0;-539.2;45232.7
300.;69.00;1.00;10014.7;-540.7;45517.8
300.;70.00;1.00;9631.7;-540.1;45795.8
300.;71.00;1.00;9249.5;-537.5;46067.2
300.;72.00;1.00;8867.5;-533.0;46332.2
300.;73.00;1.00;8485.2;-526.6;46591.2
300.;74.00;1.00;8102.1;-518.4;46844.2
300.;75.00;1.00;7717.6;-508.6;47091.5
300.;76.00;1.00;7331.1;-497.4;47333.1
300.;77.00;1.00;6942.1;-484.9;47569.1
300.;78.00;1.00;6550.1;-471.4;47799.3
300.;79.00;1.00;6154.4;-457.1;48023.8
300.;80.00;1.00;5754.7;-442.3;48242.3
300.;81.00;1.00;5350.3;-427.3;48454.6
300.;82.00;1.00;4940.7;-412.5;48660.5
300.;83.00;1.00;4525.5;-398.1;48859.7
300.;84.00;1.00;4104.2;-384.5;49051.7
300.;85.00;1.00;3676.3;-371.9;49236.2
300.;86.00;1.00;3241.4;-360.8;49412.7
300.;87.00;1.00;2799.0;-351.2;49580.6
300.;88.00;1.00;2348.8;-343.7;49739.3
300.;89.00;1.00;1890.3;-338.3;49888.2
